Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,Scheduled Delivery Date,Delivered to Client Date,Delivery Recorded Date,Product Group,Sub Classification,Vendor,Item Description,Molecule/Test Type,Brand,Dosage,Dosage Form,Unit of Measure (Per Pack),Line Item Quantity,Line Item Value,Pack Price,Unit Price,Manufacturing Site,First Line Designation,Line Item Insurance (USD),YEAR,MONTH,QUARTER,DAY
107-RW-T30,FPQ-14811,SO-49941,DN-4011,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-14,13-Nov-14,14-Nov-14,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,1766,3514.34,1.99,0.03,"Cipla, Goa, India",Yes,3.61,2015,1,1,14
107-RW-T30,FPQ-14111,SO-48790,DN-4012,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-16,14-Jan-15,19-Jan-15,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,21739,48043.19,2.21,0.04,"Aurobindo Unit III, India",No,49.39,2015,2,1,16
114-UG-T30,FPQ-14396,SO-48973,DN-4019,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-15,17-Dec-14,22-Dec-14,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,52500,168525.0,3.21,0.11,"Strides, Bangalore, India.",Yes,173.24,2015,1,1,15
104-CI-T30,FPQ-13628,SO-47912,DN-4024,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-30,11-Feb-15,16-Feb-15,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Lopinavir/Ritonavir,Generic,200/50mg,Tablet,120,10275,213720.0,20.8,0.17,"Aurobindo Unit III, India",No,219.7,2015,1,1,30
107-RW-T30,FPQ-14811,SO-49951,DN-4040,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-14,24-Dec-14,5-Jan-15,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Chewable/dispersible tablet - FDC,60,3238,16481.42,5.09,0.08,"Cipla, Patalganga, India",No,16.94,2015,1,1,14
114-UG-T30,FPQ-14396,SO-48993,DN-4041,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-16,24-Jan-15,3-Feb-15,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,2368,9685.12,4.09,0.07,"Aurobindo Unit III, India",No,9.96,2015,2,1,16
107-RW-T30,FPQ-14893,SO-49980,DN-4042,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2015-01-27,9-Jan-15,19-Jan-15,ARV,Pediatric,SCMS from RDC,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Nevirapine,Generic,10mg/ml,Oral suspension,240,10401,15705.51,1.51,0.01,"Aurobindo Unit III, India",Yes,16.15,2015,1,1,27
107-RW-T30,FPQ-14811,SO-49960,DN-4044,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-31,24-Dec-14,31-Dec-14,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,2196,7905.6,3.6,0.06,"Cipla, Goa, India",Yes,8.13,2015,1,1,31
104-CI-T30,FPQ-13628,SO-47881,DN-4063,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-01-30,19-Jan-15,27-Jan-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,32884,320947.84,9.76,0.33,Hetero Unit III Hyderabad IN,Yes,329.93,2015,1,1,30
106-HT-T30,FPQ-15610,SO-50590,DN-4090,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2015-01-30,13-Feb-15,16-Feb-15,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,2000,37800.0,18.9,0.16,ABBVIE Ludwigshafen Germany,Yes,44.49,2015,1,1,30
111-MZ-T30,FPQ-14843,SO-49710,DN-4096,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-28,13-Mar-15,17-Mar-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,438409,4278871.84,9.76,0.33,"Aurobindo Unit VII, IN",No,4398.68,2015,2,1,28
151-NG-T30,FPQ-14156,SO-48893,DN-4098,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-01-30,14-Jan-15,20-Jan-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,335999,2593912.28,7.72,0.13,Mylan (formerly Matrix) Nashik,Yes,2666.54,2015,1,1,30
151-NG-T30,FPQ-14156,SO-48893,DN-4098,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-01-30,14-Jan-15,20-Jan-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,1,7.72,7.72,0.13,"Cipla, Goa, India",No,0.01,2015,1,1,30
114-UG-T30,FPQ-15638,SO-50630,DN-4109,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2015-02-17,9-Feb-15,17-Feb-15,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,74896,163273.28,2.18,0.04,"Aurobindo Unit III, India",Yes,192.17,2015,2,1,17
110-ZM-T30,FPQ-14784,SO-49580,DN-4110,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-28,19-Feb-15,20-Feb-15,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,4000,7960.0,1.99,0.03,"Mylan,  H-12 & H-13, India",Yes,8.18,2015,2,1,28
110-ZM-T30,FPQ-14784,SO-49630,DN-4111,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-03-31,19-Feb-15,20-Feb-15,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,65000,208650.0,3.21,0.11,"Micro labs, Verna, Goa, India",No,214.49,2015,3,1,31
113-ZW-T30,FPQ-14458,SO-49170,DN-4112,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2015-03-06,6-Feb-15,6-Feb-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,400000,3904000.0,9.76,0.33,Hetero Unit III Hyderabad IN,Yes,4013.31,2015,3,1,6
110-ZM-T30,FPQ-14575,SO-49282,DN-4117,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-27,19-Feb-15,20-Feb-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,71377,465378.04,6.52,0.11,Hetero Unit III Hyderabad IN,Yes,478.41,2015,2,1,27
104-CI-T30,FPQ-14370,SO-49080,DN-4137,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-27,11-Mar-15,30-Mar-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,5,32.6,6.52,0.11,"Aurobindo Unit III, India",Yes,0.03,2015,2,1,27
107-RW-T30,FPQ-15632,SO-50730,DN-4141,Rwanda,PMO - US,From RDC,N/A - From RDC,Air,2015-03-10,27-Mar-15,30-Mar-15,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,10000,36000.0,3.6,0.06,Mylan (formerly Matrix) Nashik,Yes,42.37,2015,3,1,10
110-ZM-T30,FPQ-14575,SO-49280,DN-4154,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-02-27,25-Mar-15,26-Mar-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,54000,352080.0,6.52,0.11,"Hetero, Jadcherla, unit 5, IN",Yes,361.94,2015,2,1,27
102-ZW-T30,FPQ-15196,SO-50000,DN-4156,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2015-04-30,17-Mar-15,18-Mar-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,94661,908745.6,9.6,0.32,Mylan (formerly Matrix) Nashik,No,1069.59,2015,4,2,30
103-ZW-T30,FPQ-13967,SO-48420,DN-4159,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2015-03-31,17-Mar-15,19-Mar-15,ARV,Pediatric,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Abacavir/Lamivudine,Generic,60/30mg,Tablet - FDC,60,6180,24411.0,3.95,0.07,"Aurobindo Unit III, India",No,25.09,2015,3,1,31
102-BI-T30,FPQ-15406,SO-50280,DN-4178,Burundi,PMO - US,From RDC,N/A - From RDC,Air,2015-05-29,25-Mar-15,30-Mar-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,7380,73726.2,9.99,0.33,Mylan (formerly Matrix) Nashik,Yes,86.78,2015,5,2,29
151-NG-T30,FPQ-14766,SO-51090,DN-4190,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-04-30,18-Mar-15,20-Mar-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,84991,815913.6,9.6,0.32,"Aurobindo Unit VII, IN",Yes,838.76,2015,4,2,30
114-UG-T30,FPQ-15294,SO-50050,DN-4218,Uganda,PMO - US,From RDC,N/A - From RDC,Truck,2015-06-15,14-May-15,15-May-15,ARV,Pediatric,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,30/60mg,Chewable/dispersible tablet - FDC,60,8193,15730.56,1.92,0.03,"Mylan,  H-12 & H-13, India",No,18.51,2015,6,2,15
111-MZ-T30,FPQ-15229,SO-50490,DN-4247,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2015-06-30,9-Jun-15,15-Jun-15,ARV,Adult,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Abacavir/Lamivudine,Generic,600/300mg,Tablet - FDC,30,5000,67450.0,13.49,0.45,Mylan (formerly Matrix) Nashik,Yes,79.39,2015,6,2,30
104-CI-T30,FPQ-15259,SO-50100,DN-4255,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-06-19,8-Jun-15,19-Jun-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,1963,15154.36,7.72,0.13,Hetero Unit III Hyderabad IN,No,17.84,2015,6,2,19
110-ZM-T30,FPQ-14784,SO-49622,DN-4257,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-05-29,15-May-15,15-May-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,43000,412800.0,9.6,0.32,Hetero Unit III Hyderabad IN,Yes,424.36,2015,5,2,29
151-NG-T30,FPQ-14989,SO-49936,DN-4261,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,29-Apr-15,29-Apr-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,290000,2784000.0,9.6,0.32,Hetero Unit III Hyderabad IN,Yes,2861.95,2015,6,2,30
111-MZ-T30,FPQ-15195,SO-50123,DN-4264,Mozambique,PMO - US,From RDC,N/A - From RDC,Truck,2015-06-30,22-Jun-15,25-Jun-15,ARV,Adult,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Lamivudine/Tenofovir Disoproxil Fumarate,Generic,300/300mg,Tablet - FDC,30,5763,26625.06,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,31.34,2015,6,2,30
151-NG-T30,FPQ-14989,SO-49939,DN-4269,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,28-Apr-15,29-Apr-15,ARV,Adult,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Lopinavir/Ritonavir,Aluvia,200/50mg,Tablet,120,19100,360990.0,18.9,0.16,ABBVIE Ludwigshafen Germany,Yes,371.1,2015,6,2,30
151-NG-T30,FPQ-14989,SO-51422,DN-4274,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,15-May-15,22-May-15,ARV,Pediatric,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,30/50/60mg,Chewable/dispersible tablet - FDC,60,112000,403200.0,3.6,0.06,"Strides, Bangalore, India.",Yes,414.49,2015,6,2,30
151-NG-T30,FPQ-14989,SO-51425,DN-4278,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,15-May-15,22-May-15,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,1220,6502.6,5.33,0.09,"Aurobindo Unit III, India",No,6.68,2015,6,2,30
151-NG-T30,FPQ-14989,SO-51426,DN-4280,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,15-May-15,22-May-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,14000,108080.0,7.72,0.13,"Cipla, Goa, India",Yes,111.11,2015,6,2,30
101-CD-T30,FPQ-16158,SO-51260,DN-4283,"Congo, DRC",PMO - US,From RDC,N/A - From RDC,Air,2015-07-08,7-Aug-15,27-Aug-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,14329,110619.88,7.72,0.13,Hetero Unit III Hyderabad IN,No,130.2,2015,7,3,8
151-NG-T30,FPQ-14989,SO-51427,DN-4290,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2015-06-30,2-Jun-15,17-Jun-15,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,46695,360485.4,7.72,0.13,"Hetero, Jadcherla, unit 5, IN",No,370.58,2015,6,2,30
107-RW-T30,FPQ-15622,SO-50700,DN-4299,Rwanda,PMO - US,From RDC,N/A - From RDC,Truck,2015-06-30,17-Jun-15,29-Jun-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,34858,227274.16,6.52,0.11,Hetero Unit III Hyderabad IN,Yes,267.5,2015,6,2,30
104-CI-T30,FPQ-15259,SO-50102,DN-4313,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Truck,2015-07-31,6-Aug-15,7-Aug-15,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,18928,123410.56,6.52,0.11,"Aurobindo Unit III, India",No,145.25,2015,7,3,31
110-ZM-T30,FPQ-14784,SO-49600,DN-4316,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-31,25-Aug-15,3-Sep-15,ARV,Adult,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,Generic,600/300/300mg,Tablet - FDC,30,51335,512836.65,9.99,0.33,"Aurobindo Unit VII, IN",Yes,527.2,2015,8,3,31
110-ZM-T30,FPQ-14784,SO-49610,DN-4328,Zambia,PMO - US,From RDC,N/A - From RDC,Truck,2015-08-17,25-Aug-15,3-Sep-15,ARV,Adult,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Abacavir,Generic,300mg,Tablet,60,80901,897192.09,11.09,0.18,Mylan (formerly Matrix) Nashik,No,922.31,2015,8,3,17
154-NG-T30,FPQ-3815,SO-32270,DN-1311,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-07-30,4-Aug-09,4-Aug-09,ARV,Adult,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zidovudine,Generic,300mg,Tablet,60,98,737.94,7.53,0.13,"Aurobindo Unit III, India",No,1.45,2009,7,3,30
154-NG-T30,FPQ-3815,SO-32273,DN-1333,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-09-17,14-Sep-09,14-Sep-09,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,316,2768.16,8.76,0.15,"Aurobindo Unit III, India",No,5.43,2009,9,3,17
154-NG-T30,FPQ-3815,SO-32273,DN-1333,Nigeria,PMO - US,From RDC,N/A - From RDC,Air,2009-09-17,14-Sep-09,14-Sep-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,45,315.0,7.0,0.12,"Strides, Bangalore, India.",No,0.62,2009,9,3,17
154-NG-T30,FPQ-3815,SO-32272,DN-1360,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-08-31,4-Aug-09,4-Aug-09,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,15,190.95,12.73,0.14,"Aurobindo Unit III, India",No,0.37,2009,8,3,31
112-NG-T30,FPQ-4040,SO-32980,DN-1456,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-10-15,20-Oct-09,20-Oct-09,ARV,Pediatric,SCMS from RDC,"Efavirenz 200mg, capsule, 90 Caps",Efavirenz,Generic,200mg,Capsule,90,200,2424.0,12.12,0.13,"Aurobindo Unit III, India",No,4.75,2009,10,4,15
104-CI-T30,FPQ-4187,SO-33660,DN-1477,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-10-23,16-Oct-09,16-Oct-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,7400,21460.0,2.9,0.05,"Aurobindo Unit III, India",Yes,42.06,2009,10,4,23
114-UG-T30,FPQ-4475,SO-34160,DN-1506,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-11-20,10-Nov-09,10-Nov-09,ARV,Adult,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Lamivudine/Zidovudine,Generic,150/300mg,Tablet - FDC,60,300,2628.0,8.76,0.15,"Aurobindo Unit III, India",No,5.15,2009,11,4,20
105-GY-T30,FPQ-4438,SO-34480,DN-1505,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2009-11-23,3-Nov-09,3-Nov-09,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,4737,27379.86,5.78,0.19,"Aurobindo Unit III, India",Yes,59.03,2009,11,4,23
105-GY-T30,FPQ-4438,SO-34480,DN-1505,Guyana,PMO - US,From RDC,N/A - From RDC,Air,2009-11-23,3-Nov-09,3-Nov-09,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,455,1110.2,2.44,0.04,"Aurobindo Unit III, India",No,2.39,2009,11,4,23
104-CI-T30,FPQ-3964,SO-33040,DN-1510,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-01,5-Nov-09,5-Nov-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,19937,139559.0,7.0,0.12,"Strides, Bangalore, India.",Yes,273.54,2009,12,4,1
123-NG-T30,FPQ-4395,SO-32971,DN-1519,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-12-18,18-Dec-09,18-Dec-09,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,77386,447291.08,5.78,0.19,"Aurobindo Unit III, India",No,876.69,2009,12,4,18
114-UG-T30,FPQ-4275,SO-33980,DN-1517,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-11-27,2-Dec-09,2-Dec-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,10453,30313.7,2.9,0.05,"Aurobindo Unit III, India",Yes,59.41,2009,11,4,27
106-HT-T30,FPQ-4469,SO-34240,DN-1530,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-11-30,30-Nov-09,30-Nov-09,ARV,Adult,SCMS from RDC,"Stavudine 15mg, capsules, 60 Caps",Stavudine,Generic,15mg,Capsule,60,108,162.0,1.5,0.02,"Aurobindo Unit III, India",No,0.35,2009,11,4,30
104-CI-T30,FPQ-4187,SO-33491,DN-1535,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-04,2-Dec-09,2-Dec-09,ARV,Adult,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Lamivudine,Generic,150mg,Tablet,60,1833,4472.52,2.44,0.04,"Aurobindo Unit III, India",Yes,8.77,2009,12,4,4
104-CI-T30,FPQ-4378,SO-34411,DN-1545,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-04,2-Dec-09,2-Dec-09,ARV,Pediatric,SCMS from RDC,"Zidovudine 100mg, capsules, 100 Caps",Zidovudine,Generic,100mg,Capsule,100,284,1420.0,5.0,0.05,"Aurobindo Unit III, India",Yes,2.78,2009,12,4,4
114-UG-T30,FPQ-4454,SO-34280,DN-1540,Uganda,PMO - US,From RDC,N/A - From RDC,Air,2009-12-07,2-Dec-09,2-Dec-09,ARV,Adult,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Nevirapine,Generic,200mg,Tablet,60,1300,3770.0,2.9,0.05,"Aurobindo Unit III, India",Yes,7.39,2009,12,4,7
104-CI-T30,FPQ-3964,SO-34750,DN-1547,Côte d'Ivoire,PMO - US,From RDC,N/A - From RDC,Air,2009-12-10,2-Dec-09,2-Dec-09,ARV,Adult,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Efavirenz,Generic,600mg,Tablet,30,8660,50054.8,5.78,0.19,"Aurobindo Unit III, India",Yes,98.11,2009,12,4,10
113-ZW-T30,FPQ-4472,SO-27200,DN-1554,Zimbabwe,PMO - US,From RDC,N/A - From RDC,Truck,2009-12-18,7-Dec-09,7-Dec-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Stavudine,Generic,150/200/30mg,Tablet - FDC,60,76000,506160.0,6.66,0.11,"Cipla, Goa, India",Yes,992.07,2009,12,4,18
151-NG-T30,FPQ-4105,SO-33142,DN-1563,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-12-18,18-Dec-09,18-Dec-09,ARV,Adult,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Lamivudine/Nevirapine/Zidovudine,Generic,150/300/200mg,Tablet - FDC,60,11242,127596.7,11.35,0.19,"Aurobindo Unit III, India",Yes,250.09,2009,12,4,18
106-HT-T30,FPQ-4384,SO-34670,DN-1559,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-12-09,1-Dec-09,1-Dec-09,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,252,420.84,1.67,0.03,"Aurobindo Unit III, India",No,0.91,2009,12,4,9
106-HT-T30,FPQ-4384,SO-34670,DN-1559,Haiti,PMO - US,From RDC,N/A - From RDC,Air,2009-12-09,1-Dec-09,1-Dec-09,ARV,Adult,SCMS from RDC,"Stavudine 20mg, capsules, 60 Caps",Stavudine,Generic,20mg,Capsule,60,230,384.1,1.67,0.03,"Aurobindo Unit III, India",No,0.83,2009,12,4,9
151-NG-T30,FPQ-4105,SO-33143,DN-1564,Nigeria,PMO - US,From RDC,N/A - From RDC,Air Charter,2009-12-18,18-Dec-09,18-Dec-09,ARV,Adult,SCMS from RDC,"Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs",Emtricitabine/Tenofovir Disoproxil Fumarate,Generic,200/300mg,Tablet - FDC,30,63732,748851.0,11.75,0.39,Mylan (formerly Matrix) Nashik,Yes,1467.75,2009,12,4,18
